04/05/2017 16:46:57,98,0.26,30
04/05/2017 16:47:19,100,0.23,30
04/05/2017 16:47:27,102,0.2,30
04/05/2017 16:47:49,110,0.14,30
04/05/2017 16:47:57,113,0.14,30
04/05/2017 16:48:19,143,0.2,30
04/05/2017 16:48:27,159,0.23,30
04/05/2017 16:48:49,139,0.23,30
04/05/2017 16:48:57,126,0.22,30
04/05/2017 16:49:19,115,0.19,30
04/05/2017 16:49:27,122,0.21,30
04/05/2017 16:49:49,111,0.24,30
04/05/2017 16:49:57,102,0.25,30
04/05/2017 16:50:19,121,0.25,30
04/05/2017 16:50:27,125,0.23,30
04/05/2017 16:50:49,123,0.27,30
04/05/2017 16:50:58,123,0.29,30
04/05/2017 16:51:19,93,0.3,30
04/05/2017 16:51:28,99,0.26,30
04/05/2017 16:51:49,101,0.24,30
04/05/2017 16:51:58,94,0.26,30
04/05/2017 16:52:19,99,0.2,30
04/05/2017 16:52:28,118,0.18,30
04/05/2017 16:52:50,113,0.19,30
04/05/2017 16:52:58,90,0.2,30
04/05/2017 16:53:20,105,0.25,30
04/05/2017 16:53:28,110,0.26,30
04/05/2017 16:53:50,116,0.22,30
04/05/2017 16:53:58,103,0.23,30
04/05/2017 16:54:20,89,0.28,30
04/05/2017 16:54:28,95,0.27,30
04/05/2017 16:54:50,118,0.23,30
04/05/2017 16:54:58,129,0.24,30
04/05/2017 16:55:20,140,0.24,30
04/05/2017 16:55:28,133,0.22,30
04/05/2017 16:55:50,96,0.24,30
04/05/2017 16:55:58,95,0.26,30
04/05/2017 16:56:20,123,0.25,30
04/05/2017 16:56:28,163,0.31,30
04/05/2017 16:56:50,148,0.29,30
04/05/2017 16:56:58,109,0.21,30
04/05/2017 16:57:20,133,0.2,30
04/05/2017 16:57:29,132,0.17,30
04/05/2017 16:57:50,125,0.21,30
04/05/2017 16:57:59,126,0.22,30
04/05/2017 16:58:20,142,0.29,30
04/05/2017 16:58:29,148,0.3,30
04/05/2017 16:58:50,109,0.24,30
04/05/2017 16:58:59,101,0.24,30
04/05/2017 16:59:20,121,0.23,30
04/05/2017 16:59:29,137,0.22,30
04/05/2017 16:59:51,105,0.21,30
04/05/2017 16:59:59,79,0.21,30
04/05/2017 17:00:21,139,0.26,30
